% Model,1197_solved.mph
% Version,COMSOL 5.6.0.401
% Date,"Jun 2 2021, 00:19"
% Table,Table 52 - Global Evaluation 4
% freq (Hz),1-abs(acpr.p_s)^2 (kg^2/(m^2*s^4))
80,0.03730260080460346
80.1,0.03731639947300679
80.2,0.03733023453028527
80.3,0.03734410621316771
80.4,0.037358014760186756
80.5,0.03737196041350056
80.6,0.037385943416964974
80.7,0.03739996401772046
80.8,0.03741402246554792
80.9,0.03742811901325417
81,0.03744225391625324
81.1,0.03745642743306486
81.2,0.03747063982472907
81.3,0.03748489135620354
81.4,0.03749918229410881
81.5,0.03751351290970724
81.6,0.0375278834761428
81.7,0.03754229427036193
81.8,0.03755674557242059
81.9,0.03757123766564731
82,0.03758577083689236
82.1,0.037600345375649734
82.2,0.03761496157599798
82.3,0.03762961973442278
82.4,0.03764432015175208
82.5,0.03765906313183112
82.6,0.037673848982296275
82.7,0.03768867801486707
82.8,0.03770355054464218
82.9,0.03771846689054554
83,0.03773342737550919
83.1,0.03774843232649502
83.2,0.03776348207423874
83.3,0.03777857695384558
83.4,0.03779371730426758
83.5,0.037808903468547456
83.6,0.03782413579449165
83.7,0.03783941463380749
83.8,0.037854740343081755
83.9,0.0378701132827401
84,0.03788553381810568
84.1,0.03790100231928866
84.2,0.03791651916080184
84.3,0.037932084721924914
84.4,0.03794769938704881
84.5,0.037963363545345026
84.6,0.03797907759121324
84.7,0.03799484192374368
84.8,0.0380106569471352
84.9,0.03802652307159225
85,0.03804244071205898
85.1,0.038058410289185045
85.2,0.03807443222883816
85.3,0.038090506962893074
85.4,0.038106634928589865
85.5,0.03812281656935381
85.6,0.03813905233453156
85.7,0.0381553426791457
85.8,0.03817168806427232
85.9,0.03818808895819016
86,0.038204545833986844
86.1,0.038221059172682426
86.2,0.038237629460537485
86.3,0.038254257191702876
86.4,0.038270942866342944
86.5,0.03828768699173755
86.6,0.038304490081902856
86.7,0.03832135265891031
86.8,0.038338275251109374
86.9,0.038355258394391696
87,0.038372302632773476
87.1,0.03838940851776296
87.2,0.038406576608491075
87.3,0.03842380747166926
87.4,0.03844110168314091
87.5,0.03845845982572488
87.6,0.038475882491982
87.7,0.03849337028177717
87.8,0.03851092380442828
87.9,0.038528543677896
88,0.038546230529210634
88.1,0.03856398499462865
88.2,0.038581807719432405
88.3,0.03859969935915667
88.4,0.0386176605783785
88.5,0.03863569205182765
88.6,0.03865379446427866
88.7,0.03867196851085101
88.8,0.03869021489722232
88.9,0.038708534339535736
89,0.038726927564904715
89.1,0.03874539531134035
89.2,0.0387639383285334
89.3,0.03878255737733837
89.4,0.038801253230754625
89.5,0.03882002667318363
89.6,0.03883887850199977
89.7,0.03885780952568658
89.8,0.03887682056731389
89.9,0.03889591246138181
90,0.038915086056013695
90.1,0.03893434221285483
90.2,0.03895368180716558
90.3,0.03897310572886752
90.4,0.03899261488083609
90.5,0.03901221018188633
90.6,0.039031892564835635
90.7,0.03905166297822929
90.8,0.0390715223854559
90.9,0.039091471766500935
91,0.03911151211660882
91.1,0.03913164444819536
91.2,0.03915186979046987
91.3,0.039172189189279547
91.4,0.03919260370836389
91.5,0.03921311442924777
91.6,0.03923372245184999
91.7,0.039254428894468854
91.8,0.03927523489501479
91.9,0.03929614161028106
92,0.03931715021711984
92.1,0.03933826191298734
92.2,0.03935947791555748
92.3,0.039380799463990604
92.4,0.039402227819624165
92.5,0.039423764265047345
92.6,0.03944541010602626
92.7,0.03946716667163834
92.8,0.039489035314129124
92.9,0.03951101741000798
93,0.039533114360984396
93.1,0.039555327593499424
93.2,0.039577658560491565
93.3,0.03960010874071318
93.4,0.039622679640355124
93.5,0.039645372793094866
93.6,0.03966818976108807
93.7,0.03969113213561295
93.8,0.03971420153733571
93.9,0.03973739961735542
94,0.03976072805803774
94.1,0.03978418857309609
94.2,0.03980778290922059
94.3,0.03983151284656529
94.4,0.03985538019879571
94.5,0.03987938681515278
94.6,0.03990353458057664
94.7,0.039927825416449785
94.8,0.039952261281764934
94.9,0.039976844174437004
95,0.04000157613128615
95.1,0.040026459229917134
95.2,0.04005149558932594
95.3,0.04007668737056948
95.4,0.04010203677917796
95.5,0.040127546064333296
95.6,0.04015321752170544
95.7,0.0401790534938262
95.8,0.04020505637068421
95.9,0.040231228592593524
96,0.040257572650455986
96.1,0.04028409108665188
96.2,0.04031078649715157
96.3,0.04033766153318165
96.4,0.04036471890176885
96.5,0.04039196136724446
96.6,0.04041939175412454
96.7,0.040447012947639825
96.8,0.040474827894901415
96.9,0.04050283960802562
97,0.040531051164580396
97.1,0.04055946571044472
97.2,0.040588086460639085
97.3,0.040616916702399204
97.4,0.04064595979581744
97.5,0.040675219177394493
97.6,0.040704698361456355
97.7,0.040734400941659074
97.8,0.04076433059491862
97.9,0.04079449108230809
98,0.040824886252234606
98.1,0.04085552004303037
98.2,0.04088639648472614
98.3,0.040917519703097587
98.4,0.040948893921633915
98.5,0.040980523464123286
98.6,0.04101241275881417
98.7,0.04104456634067254
98.8,0.041076988854247404
98.9,0.04110968505885249
99,0.041142659829872454
99.1,0.041175918163340645
99.2,0.04120946518019156
99.3,0.04124330612923938
99.4,0.041277446391775725
99.5,0.041311891485826514
99.6,0.04134664706959627
99.7,0.04138171894731671
99.8,0.04141711307286321
99.9,0.04145283555532554
100,0.04148889266378833
