% Model,0d65h_solved_351.mph
% Version,COMSOL 5.6.0.280
% Date,"Apr 27 2021, 16:59"
% Table,Table 55 - Global Evaluation 6
% freq (Hz),1-abs(acpr.p_s)^2 (kg^2/(m^2*s^4))
80,0.03575029315688808
80.1,0.03575414892204464
80.2,0.03575802582206236
80.3,0.035761924057857476
80.4,0.03576584383164244
80.5,0.035769785348601126
80.6,0.03577374881568627
80.7,0.03577773444177761
80.8,0.035781742438216746
80.9,0.03578577301886775
81,0.03578982639963207
81.1,0.03579390279889481
81.2,0.035798002436965015
81.3,0.03580212553721535
81.4,0.03580627232482898
81.5,0.035810443027845126
81.6,0.035814637876726396
81.7,0.03581885710429532
81.8,0.03582310094610935
81.9,0.03582736964070913
82,0.035831663428160486
82.1,0.03583598255265212
82.2,0.03584032725992489
82.3,0.03584469779937912
82.4,0.035849094422438624
82.5,0.0358535173843137
82.6,0.035857966941989575
82.7,0.035862443356155946
82.8,0.03586694689051337
82.9,0.03587147781149829
83,0.035876036388661284
83.1,0.03588062289455338
83.2,0.03588523760562429
83.3,0.035889880800463236
83.4,0.03589455276201733
83.5,0.0358992537754591
83.6,0.03590398413006821
83.7,0.03590874411843879
83.8,0.03591353403672046
83.9,0.0359183541841446
84,0.035923204863829244
84.1,0.03592808638270939
84.2,0.03593299905144795
84.3,0.03593794318373735
84.4,0.03594291909782408
84.5,0.03594792711582158
84.6,0.03595296756347907
84.7,0.03595804077052701
84.8,0.03596314707089563
84.9,0.035968286802557516
85,0.03597346030826961
85.1,0.03597866793357657
85.2,0.035983910030431485
85.3,0.035989186953255446
85.4,0.03599449906188949
85.5,0.03599984672081977
85.6,0.03600523029890215
85.7,0.03601065016944619
85.8,0.03601610671106069
85.9,0.03602160030696749
86,0.03602713134499137
86.1,0.036032700218436964
86.2,0.036038307325820494
86.3,0.03604395306995853
86.4,0.03604963786036382
86.5,0.03605536211032487
86.6,0.03606112623953556
86.7,0.036066930673367824
86.8,0.03607277584206126
86.9,0.036078662182151125
87,0.0360845901359201
87.1,0.036090560151609406
87.2,0.03609657268302289
87.3,0.03610262819075718
87.4,0.036108727141283305
87.5,0.03611487000761372
87.6,0.036121057268783854
87.7,0.03612728941076148
87.8,0.03613356692641318
87.9,0.036139890314652076
88,0.03614626008249214
88.1,0.036152676742533404
88.2,0.03615914081561811
88.3,0.03616565282970035
88.4,0.03617221331945163
88.5,0.03617882282834547
88.6,0.03618548190642115
88.7,0.036192191112019496
88.8,0.03619895101166454
88.9,0.03620576217949792
89,0.03621262519813957
89.1,0.036219540659042114
89.2,0.036226509161401986
89.3,0.036233531313885084
89.4,0.036240607733738335
89.5,0.036247739047112586
89.6,0.036254925889628475
89.7,0.03626216890639681
89.8,0.03626946875152986
89.9,0.036276826089917245
90,0.036284241595220985
90.1,0.036291715952129995
90.2,0.03629924985469636
90.3,0.036306844008927724
90.4,0.036314499130072425
90.5,0.036322215945135274
90.6,0.0363299951920218
90.7,0.03633783762004115
90.8,0.03634574399012242
90.9,0.03635371507475351
91,0.036361751658741066
91.1,0.03636985453877803
91.2,0.03637802452470205
91.3,0.036386262438388425
91.4,0.036394569115278684
91.5,0.036402945403559074
91.6,0.036411392165626964
91.7,0.03641991027707857
91.8,0.036428500627731786
91.9,0.036437164122184056
92,0.03644590167878445
92.1,0.03645471423229142
92.2,0.03646360273091534
92.3,0.036472568140145926
92.4,0.03648161144064356
92.5,0.03649073362899767
92.6,0.03649993571894988
92.7,0.036509218740869244
92.8,0.036518583742500964
92.9,0.036528031789274204
93,0.03653756396434141
93.1,0.036547181369873255
93.2,0.03655688512642019
93.3,0.03656667637363131
93.4,0.03657655627117082
93.5,0.03658652599830955
93.6,0.03659658675557669
93.7,0.03660673976339182
93.8,0.036616986264214474
93.9,0.0366273275222973
94,0.036637764824325965
94.1,0.03664829947942498
94.2,0.036658932820648325
94.3,0.03666966620458372
94.4,0.036680501012229506
94.5,0.03669143864965859
94.6,0.036702480548410604
94.7,0.036713628166613714
94.8,0.036724882988520925
94.9,0.03673624652580916
95,0.03674772031842845
95.1,0.03675930593472908
95.2,0.03677100497250898
95.3,0.03678281905957087
95.4,0.03679474985426542
95.5,0.03680679904670604
95.6,0.03681896835851517
95.7,0.03683125954510494
95.8,0.03684367439502168
95.9,0.03685621473142582
96,0.03686888241341005
96.1,0.036881679335448996
96.2,0.036894607429783656
96.3,0.03690766866675573
96.4,0.03692086505526389
96.5,0.03693419864482488
96.6,0.0369476715251685
96.7,0.0369612858285654
96.8,0.036975043730225476
96.9,0.03698894744960299
97,0.03700299925088655
97.1,0.03701720144583745
97.2,0.03703155639276484
97.3,0.037046066499204756
97.4,0.03706073422336314
97.5,0.03707556207382774
97.6,0.0370905526132002
97.7,0.03710570845722736
97.8,0.03712103227828858
97.9,0.037136526805168435
98,0.03715219482556018
98.1,0.037168039187590984
98.2,0.03718406280082046
98.3,0.037200268639070465
98.4,0.03721665974099766
98.5,0.037233239212530723
98.6,0.03725001022832221
98.7,0.03726697603460055
98.8,0.03728413994993242
98.9,0.03730150536811286
99,0.03731907575993297
99.1,0.03733685467518019
99.2,0.03735484574571786
99.3,0.037373052687122175
99.4,0.03739147930134566
99.5,0.03741012947913307
99.6,0.037429007202741726
99.7,0.03744811654864289
99.8,0.03746746169017338
99.9,0.03748704690070768
100,0.037506876556526986
