% Model,308_solved.mph
% Version,COMSOL 5.6.0.280
% Date,"Apr 23 2021, 19:31"
% Table,Table 55 - Global Evaluation 6
% freq (Hz),1-abs(acpr.p_s)^2 (kg^2/(m^2*s^4))
80,0.03588869558073363
80.1,0.035895061874451226
80.2,0.03590148718921242
80.3,0.035907972375848626
80.4,0.0359145183006064
80.5,0.03592112584513593
80.6,0.03592779590778902
80.7,0.03593452940333755
80.8,0.03594132726413435
80.9,0.03594819043858994
81,0.035955119894774665
81.1,0.03596211661766228
81.2,0.035969181611803194
81.3,0.03597631589966268
81.4,0.03598352052487586
81.5,0.0359907965501695
81.6,0.035998145058745906
81.7,0.036005567155851535
81.8,0.03601306396747425
81.9,0.03602063664194296
82,0.03602828635066538
82.1,0.03603601428753516
82.2,0.036043821671278085
82.3,0.036051709744312425
82.4,0.03605967977460468
82.5,0.03606773305532501
82.6,0.03607587090642654
82.7,0.03608409467490944
82.8,0.03609240573530223
82.9,0.036100805490932864
83,0.03610929537405871
83.1,0.03611787684726038
83.2,0.03612655140324883
83.3,0.03613532056717941
83.4,0.03614418589636014
83.5,0.036153148980854755
83.6,0.03616221144621792
83.7,0.03617137495158176
83.8,0.03618064119361128
83.9,0.03619001190543407
84,0.03619948885807121
84.1,0.03620907386246877
84.2,0.03621876876911056
84.3,0.03622857547051394
84.4,0.03623849590140925
84.5,0.03624853204035615
84.6,0.03625868591145001
84.7,0.03626895958410591
84.8,0.03627935517657662
84.9,0.036289874855920015
85,0.03630052083889419
85.1,0.036311295395222196
85.2,0.03632220084762816
85.3,0.03633323957427091
85.4,0.03634441400975792
85.5,0.03635572664745762
85.6,0.036367180040875226
85.7,0.036378776805500244
85.8,0.03639051962108099
85.9,0.0364024112328043
86,0.036414454454874824
86.1,0.036426652170514454
86.2,0.03643900733566926
86.3,0.036451522981367966
86.4,0.03646420221512357
86.5,0.036477048223773186
86.6,0.03649006427666368
86.7,0.03650325372774093
86.8,0.03651662001786186
86.9,0.03653016667864763
87,0.03654389733524574
87.1,0.036557815708461956
87.2,0.03657192561930685
87.3,0.036586230991670014
87.4,0.03660073585579983
87.5,0.03661544435185619
87.6,0.0366303607348082
87.7,0.036645489376096005
87.8,0.036660834770274625
87.9,0.03667640153794312
88,0.03669219442938054
88.1,0.036708218331805056
88.2,0.03672447827183745
88.3,0.036740979420928396
88.4,0.036757727102113016
88.5,0.036774726793690586
88.6,0.03679198413633656
88.7,0.03680950493828975
88.8,0.03682729518216631
88.9,0.03684536103121961
89,0.03686370883633292
89.1,0.036882345143099765
89.2,0.03690127669977246
89.3,0.0369205104646501
89.4,0.036940053613681606
89.5,0.03695991355146524
89.6,0.03698009791732086
89.7,0.03700061459696567
89.8,0.03702147173181044
89.9,0.03704267772807002
90,0.03706424127048872
90.1,0.037086171331031335
90.2,0.03710847718233579
90.3,0.03713116841105566
90.4,0.03715425492865506
90.5,0.03717774698886281
90.6,0.037201655199174705
90.7,0.03722599053838218
90.8,0.03725076437274164
90.9,0.03727598847142183
91,0.037301675027175074
91.1,0.037327836672732484
91.2,0.0373544865038464
91.3,0.03738163809777067
91.4,0.03740930553754611
91.5,0.03743750343436158
91.6,0.037466246954070206
91.7,0.0374955518418703
91.8,0.037525434452070114
91.9,0.03755591177582145
92,0.03758700147444192
92.1,0.037618721910805675
92.2,0.03765109218566624
92.3,0.03768413217452404
92.4,0.03771786256785112
92.5,0.03775230491226572
92.6,0.03778748165570977
92.7,0.037823416195096875
92.8,0.03786013292667919
92.9,0.03789765729953213
93,0.03793601587357628
93.1,0.037975236380280046
93.2,0.03801534778777347
93.3,0.038056380370395985
93.4,0.0380983657831782
93.5,0.03814133714066883
93.6,0.03818532910318483
93.7,0.03823037796627027
93.8,0.038276521758782364
93.9,0.03832380034719384
94,0.038372255547245084
94.1,0.03842193124547788
94.2,0.03847287352706792
94.3,0.03852513081584814
94.4,0.038578754023115495
94.5,0.03863379671083261
94.6,0.03869031526334517
94.7,0.03874836907695891
94.8,0.038808020762828896
94.9,0.03886933636592394
95,0.03893238560332651
95.1,0.03899724212276752
95.2,0.03906398378117745
95.3,0.03913269295005193
95.4,0.03920345684544032
95.5,0.03927636788765127
95.6,0.039351524095343454
95.7,0.039429029511954275
95.8,0.03950899467574408
95.9,0.0395915371320517
96,0.03967678199392036
96.1,0.039764862559559945
96.2,0.039855920989575064
96.3,0.03995010905227836
96.4,0.04004758894520686
96.5,0.04014853420231821
96.6,0.040253130697572526
96.7,0.04036157775548683
96.8,0.04047408938320781
96.9,0.040590895641810856
97,0.04071224417168816
97.1,0.04083840189367603
97.2,0.040969656912856645
97.3,0.041106320649817604
97.4,0.04124873023397158
97.5,0.04139725119367498
97.6,0.041552280494509916
97.7,0.041714249967545726
97.8,0.041883630198573066
97.9,0.042060934945487814
98,0.04224672616585432
98.1,0.04244161976887412
98.2,0.042646292191725624
98.3,0.04286148797014844
98.4,0.043088028455109326
98.5,0.04332682189911414
98.6,0.04357887516013788
98.7,0.0438453073389004
98.8,0.04412736571784694
98.9,0.04442644448267891
99,0.04474410678658724
99.1,0.0450821108853514
99.2,0.045442441229567504
99.3,0.04582734564550335
99.4,0.04623938002460828
99.5,0.046681462335589084
99.6,0.047156938300286624
99.7,0.04766966173682507
99.8,0.048224093512752156
99.9,0.04882542427959101
100,0.049479727877936135
