% Model,0d65h_980-solved.mph
% Version,COMSOL 5.6.0.280
% Date,"May 16 2021, 16:54"
% Table,Table 55 - Global Evaluation 6
% freq (Hz),1-abs(acpr.p_s)^2 (kg^2/(m^2*s^4))
80,0.03486309300759758
80.1,0.0348628269602812
80.2,0.03486255853892064
80.3,0.03486228775137782
80.4,0.03486201460411944
80.5,0.03486173910429576
80.6,0.03486146125889524
80.7,0.03486118107508099
80.8,0.034860898559473386
80.9,0.034860613718938366
81,0.034860326560647865
81.1,0.034860037091131495
81.2,0.034859745317329424
81.3,0.03485945124579395
81.4,0.03485915488304449
81.5,0.03485885623611875
81.6,0.034858555311468795
81.7,0.03485825211567653
81.8,0.03485794665525657
81.9,0.03485763893653497
82,0.034857328966298826
82.1,0.03485701675064828
82.2,0.03485670229646695
82.3,0.03485638560974971
82.4,0.03485606669687846
82.5,0.03485574556396033
82.6,0.03485542221764817
82.7,0.03485509666357665
82.8,0.03485476890882805
82.9,0.03485443895876615
83,0.0348541068199007
83.1,0.03485377249811897
83.2,0.03485343599967409
83.3,0.03485309733034964
83.4,0.03485275649635764
83.5,0.03485241350340913
83.6,0.034852068357829724
83.7,0.03485172106508923
83.8,0.03485137163130391
83.9,0.034851020062235546
84,0.03485066636363761
84.1,0.03485031054117359
84.2,0.034849952601093366
84.3,0.034849592548449354
84.4,0.03484923038921518
84.5,0.03484886612892987
84.6,0.03484849977349415
84.7,0.03484813132830547
84.8,0.03484776079889419
84.9,0.03484738819053302
85,0.034847013509240944
85.1,0.03484663676008578
85.2,0.03484625794882985
85.3,0.034845877080574836
85.4,0.03484549416069678
85.5,0.0348451091948716
85.6,0.0348447221881789
85.7,0.03484433314593309
85.8,0.034843942073518326
85.9,0.034843548976019635
86,0.03484315385860643
86.1,0.03484275672673581
86.2,0.034842357585389665
86.3,0.03484195643973196
86.4,0.03484155329480038
86.5,0.03484114815579777
86.6,0.03484074102735165
86.7,0.034840331915373515
86.8,0.0348399208241673
86.9,0.034839507758563794
87,0.034839092724171176
87.1,0.03483867572534978
87.2,0.03483825676703662
87.3,0.03483783585453897
87.4,0.03483741299229691
87.5,0.03483698818505745
87.6,0.03483656143823002
87.7,0.03483613275594044
87.8,0.034835702143112345
87.9,0.0348352696046644
88,0.03483483514503463
88.1,0.03483439876900758
88.2,0.034833960481354564
88.3,0.03483352028649544
88.4,0.03483307818919075
88.5,0.03483263419366113
88.6,0.03483218830488801
88.7,0.03483174052733864
88.8,0.034831290865381295
88.9,0.03483083932353765
89,0.03483038590635238
89.1,0.03482993061826717
89.2,0.03482947346352438
89.3,0.0348290144466197
89.4,0.0348285535719126
89.5,0.0348280908437361
89.6,0.034827626266729104
89.7,0.03482715984458999
89.8,0.03482669158228563
89.9,0.034826221483386106
90,0.03482574955278551
90.1,0.034825275794282316
90.2,0.03482480021232804
90.3,0.03482432281086282
90.4,0.034823843593981184
90.5,0.03482336256633362
90.6,0.03482287973156059
90.7,0.03482239509380865
90.8,0.034821908657364314
90.9,0.034821420426151294
91,0.03482093040411736
91.1,0.0348204385953373
91.2,0.03481994500405911
91.3,0.03481944963391839
91.4,0.034818952489053014
91.5,0.03481845357326294
91.6,0.034817952890516556
91.7,0.03481745044468233
91.8,0.03481694623993005
91.9,0.034816440279935475
92,0.03481593256826375
92.1,0.034815423109225564
92.2,0.034814911905983514
92.3,0.03481439896286635
92.4,0.034813884283564966
92.5,0.03481336787177502
92.6,0.03481284973105118
92.7,0.0348123298651845
92.8,0.03481180827809005
92.9,0.034811284973292736
93,0.03481075995428015
93.1,0.03481023322499259
93.2,0.034809704788797365
93.3,0.034809174649418774
93.4,0.034808642810634824
93.5,0.03480810927568938
93.6,0.03480757404811886
93.7,0.03480703713184206
93.8,0.03480649852990318
93.9,0.03480595824608355
94,0.034805416283923245
94.1,0.03480487264674757
94.2,0.03480432733799028
94.3,0.034803780361303424
94.4,0.03480323171978286
94.5,0.034802681416995954
94.6,0.034802129456425246
94.7,0.034801575841330146
94.8,0.034801020575147515
94.9,0.03480046366098704
95,0.03479990510245834
95.1,0.034799344902531566
95.2,0.03479878306483552
95.3,0.03479821959247426
95.4,0.03479765448890072
95.5,0.0347970877571308
95.6,0.034796519400428175
95.7,0.03479594942187684
95.8,0.03479537782503985
95.9,0.034794804612966544
96,0.0347942297887121
96.1,0.03479365335549025
96.2,0.0347930753163449
96.3,0.034792495674553454
96.4,0.03479191443296015
96.5,0.034791331595234204
96.6,0.03479074716370326
96.7,0.03479016114213974
96.8,0.03478957353321089
96.9,0.03478898433989499
97,0.03478839356549615
97.1,0.034787801212798966
97.2,0.034787207284789776
97.3,0.0347866117846663
97.4,0.03478601471514862
97.5,0.034785416079278916
97.6,0.034784815880108844
97.7,0.034784214120312684
97.8,0.034783610803236324
97.9,0.03478300593130408
98,0.03478239950759616
98.1,0.0347817915351131
98.2,0.034781182016526656
98.3,0.03478057095487785
98.4,0.03477995835273006
98.5,0.034779344213229986
98.6,0.034778728538925295
98.7,0.03477811133268309
98.8,0.03477749259739513
98.9,0.03477687233565321
99,0.03477625055041193
99.1,0.03477562724426407
99.2,0.034775002420091884
99.3,0.03477437608038339
99.4,0.03477374822804668
99.5,0.03477311886577538
99.6,0.03477248799623519
99.7,0.03477185562188284
99.8,0.03477122174577332
99.9,0.034770586370234564
100,0.034769949497858124
