% Model,0d65h_solved_808.mph
% Version,COMSOL 5.6.0.280
% Date,"May 16 2021, 13:20"
% Table,Table 55 - Global Evaluation 6
% freq (Hz),1-abs(acpr.p_s)^2 (kg^2/(m^2*s^4))
80,0.039083599766064875
80.1,0.03911897627125648
80.2,0.0391544378959748
80.3,0.03918998524834952
80.4,0.03922561894613135
80.5,0.03926133961599853
80.6,0.03929714789490897
80.7,0.039333044430200595
80.8,0.039369029879904906
80.9,0.039405104911447504
81,0.03944127020413018
81.1,0.039477526447341496
81.2,0.039513874342145434
81.3,0.039550314601239596
81.4,0.03958684794800274
81.5,0.03962347511896632
81.6,0.039660196861814406
81.7,0.039697013937207835
81.8,0.03973392711839486
81.9,0.03977093719097047
82,0.03980804495430015
82.1,0.03984525122157723
82.2,0.03988255681860608
82.3,0.03991996258609788
82.4,0.03995746937902979
82.5,0.03999507806709029
82.6,0.040032789534354296
82.7,0.0400706046807042
82.8,0.040108524422005964
82.9,0.04014654968934705
83,0.04018468143069396
83.1,0.040222920610326826
83.2,0.040261268209936356
83.3,0.04029972522837295
83.4,0.04033829268267991
83.5,0.040376971607778686
83.6,0.04041576305727062
83.7,0.04045466810415682
83.8,0.04049368784093397
83.9,0.040532823379706706
84,0.04057207585286616
84.1,0.040611446414655174
84.2,0.04065093623911441
84.3,0.04069054652409136
84.4,0.04073027848807739
84.5,0.04077013337363059
84.6,0.04081011244603412
84.7,0.04085021699533798
84.8,0.04089044833510224
84.9,0.04093080780539847
85,0.04097129677090235
85.1,0.0410119166234567
85.2,0.041052668781662284
85.3,0.041093554691705426
85.4,0.04113457582834968
85.5,0.04117573369581954
85.6,0.04121702982722686
85.7,0.04125846578720761
85.8,0.04130004317103925
85.9,0.0413417636065896
86,0.04138362875432123
86.1,0.04142564030861145
86.2,0.0414677999985156
86.3,0.04151010958856776
86.4,0.04155257087980396
86.5,0.04159518571051133
86.6,0.041637955957383364
86.7,0.04168088353679659
86.8,0.04172397040478304
86.9,0.04176721855940573
87,0.041810630041739766
87.1,0.04185420693552837
87.2,0.04189795137035656
87.3,0.041941865521296515
87.4,0.04198595161136123
87.5,0.04203021191138943
87.6,0.04207464874348351
87.7,0.04211926447990723
87.8,0.04216406154637085
87.9,0.042209042423031785
88,0.04225420964563346
88.1,0.0422995658072101
88.2,0.042345113560224856
88.3,0.042390855617499106
88.4,0.04243679475454188
88.5,0.0424829338112507
88.6,0.042529275693389254
88.7,0.04257582337527212
88.8,0.04262257990120426
88.9,0.042669548387140425
89,0.042716732024074645
89.1,0.04276413407947823
89.2,0.04281175789935003
89.3,0.042859606911398354
89.4,0.042907684626720635
89.5,0.04295599464299497
89.6,0.0430045406469116
89.7,0.04305332641689521
89.8,0.0431023558260204
89.9,0.04315163284498976
90,0.04320116154517077
90.1,0.04325094610204278
90.2,0.043300990798022784
90.3,0.043351300027031706
90.4,0.043401878296307955
90.5,0.04345273023181819
90.6,0.043503860581270724
90.7,0.04355527421860573
90.8,0.043606976148019345
90.9,0.043658971508124866
91,0.043711265576576584
91.1,0.04376386377504489
91.2,0.043816771674017624
91.3,0.043869994998489474
91.4,0.04392353963196868
91.5,0.043977411622666274
91.6,0.04403161719080822
91.7,0.04408616273204739
91.8,0.044141054825860455
91.9,0.044196300241257855
92,0.044251905943601844
92.1,0.04430787910208563
92.2,0.044364227097218135
92.3,0.0444209575286096
92.4,0.044478078223235844
92.5,0.04453559724335863
92.6,0.04459352289643675
92.7,0.044651863743908934
92.8,0.044710628610965024
92.9,0.04476982659673957
93,0.044829467085951966
93.1,0.044889559757723435
93.2,0.0449501146011663
93.3,0.04501114192382252
93.4,0.04507265236672817
93.5,0.0451346569173253
93.6,0.045197166924273516
93.7,0.04526019411124788
93.8,0.045323750593912124
93.9,0.045387848894901855
94,0.04545250196304992
94.1,0.04551772318912222
94.2,0.04558352642675962
94.3,0.04564992601222936
94.4,0.045716936785141445
94.5,0.04578457411101834
94.6,0.04585285390447417
94.7,0.04592179265431882
94.8,0.04599140744962575
94.9,0.046061716007112986
95,0.046132736700074936
95.1,0.04620448858875885
95.2,0.046276991453836146
95.3,0.046350265829620194
95.4,0.046424333041154564
95.5,0.046499215241196
95.6,0.046574935451987834
95.7,0.04665151760820417
95.8,0.046728986601536675
95.9,0.04680736833034048
96,0.04688668974982325
96.1,0.046966978926678664
96.2,0.04704826509710391
96.3,0.04713057872844637
96.4,0.047213951583868666
96.5,0.04729841679260999
96.6,0.04738400892363204
96.7,0.04747076406472749
96.8,0.04755871990647167
96.9,0.047647915832684226
97,0.0477383930157048
97.1,0.04783019451901547
97.2,0.0479233654074692
97.3,0.04801795286333468
97.4,0.04811400631393674
97.5,0.04821157756420674
97.6,0.04831072094309954
97.7,0.04841149345779914
97.8,0.048513954960350394
97.9,0.04861816832748637
98,0.04872419965374925
98.1,0.04883211845858602
98.2,0.048941997912143716
98.3,0.049053915076307325
98.4,0.04916795116629285
98.5,0.049284191834335224
98.6,0.049402727475420766
98.7,0.04952365355951834
98.8,0.04964707099264009
98.9,0.04977308650702599
99,0.049901813086556085
99.1,0.05003337043205321
99.2,0.050167885463880534
99.3,0.05030549287427107
99.4,0.05044633573034696
99.5,0.05059056613156078
99.6,0.05073834593346402
99.7,0.05088984753782249
99.8,0.05104525476581702
99.9,0.05120476381441598
100,0.051368584311978036
