% Model,0d65h_725_solved.mph
% Version,COMSOL 5.6.0.280
% Date,"May 10 2021, 17:03"
% Table,Table 52 - Global Evaluation 4
% freq (Hz),1-abs(acpr.p_s)^2 (kg^2/(m^2*s^4))
80,0.03842130411949125
80.1,0.03845631224020157
80.2,0.03849140518828807
80.3,0.03852658356492029
80.4,0.038561847980045305
80.5,0.03859719905348292
80.6,0.038632637414614854
80.7,0.03866816370261402
80.8,0.03870377856697512
80.9,0.03873948266736812
81,0.03877527667335598
81.1,0.038811161266629035
81.2,0.03884713713815491
81.3,0.03888320499113009
81.4,0.038919365539233516
81.5,0.038955619508752856
81.6,0.03899196763695483
81.7,0.039028410673862854
81.8,0.03906494938115013
81.9,0.03910158453308151
82,0.039138316917468656
82.1,0.039175147334714645
82.2,0.0392120765984531
82.3,0.03924910553613723
82.4,0.03928623498938249
82.5,0.03932346581385116
82.6,0.03936079887950846
82.7,0.03939823507176079
82.8,0.039435775290500304
82.9,0.039473420451695614
83,0.039511171486777935
83.1,0.03954902934370355
83.2,0.03958699498696748
83.3,0.03962506939713798
83.4,0.03966325357326592
83.5,0.03970154853120241
83.6,0.03973995530521937
83.7,0.03977847494775197
83.8,0.03981710853078563
83.9,0.03985585714485286
84,0.0398947219004929
84.1,0.03993370392813823
84.2,0.0399728043795184
84.3,0.040012024427021606
84.4,0.04005136526467883
84.5,0.040090828108791984
84.6,0.04013041419794209
84.7,0.04017012479439373
84.8,0.040209961183020275
84.9,0.04024992467460669
85,0.04029001660347298
85.1,0.0403302383297626
85.2,0.040370591239501735
85.3,0.04041107674588574
85.4,0.04045169628847645
85.5,0.040492451335562354
85.6,0.04053334338403505
85.7,0.04057437395950292
85.8,0.04061554461845031
85.9,0.0406568569478513
86,0.04069831256594994
86.1,0.040739913123431434
86.2,0.04078166030461885
86.3,0.04082355582770611
86.4,0.04086560144540349
86.5,0.04090779894647682
86.6,0.04095015015623258
86.7,0.040992656938045526
86.8,0.04103532119315191
86.9,0.04107814486283161
87,0.04112112992958439
87.1,0.0411642784161737
87.2,0.041207592390013786
87.3,0.04125107396083085
87.4,0.04129472528442035
87.5,0.04133854856294491
87.6,0.04138254604569232
87.7,0.04142672003084999
87.8,0.041471072867429265
87.9,0.04151560695612666
88,0.04156032474950853
88.1,0.04160522875606079
88.2,0.04165032153912252
88.3,0.04169560572056668
88.4,0.041741083981025315
88.5,0.04178675906206832
88.6,0.04183263376816142
88.7,0.04187871096770942
88.8,0.04192499359608851
88.9,0.041971484656489
89,0.042018187222885174
89.1,0.04206510444047105
89.2,0.04211223952990487
89.3,0.042159595787882774
89.4,0.04220717659060848
89.5,0.04225498539525454
89.6,0.042303025742638056
89.7,0.04235130126022882
89.8,0.0423998156643823
89.9,0.04244857276275931
90,0.042497576458434216
90.1,0.04254683075108889
90.2,0.04259633974159864
90.3,0.04264610763465691
90.4,0.042696138741259465
90.5,0.042746437483852914
90.6,0.04279700839814373
90.7,0.04284785613833013
90.8,0.042898985479039906
90.9,0.042950401322011
91,0.043002108697274694
91.1,0.04305411276988712
91.2,0.0431064188430127
91.3,0.043159032363129124
91.4,0.04321195892450159
91.5,0.043265204274876116
91.6,0.04331877432058275
91.7,0.04337267513097647
91.8,0.04342691294591682
91.9,0.0434814941806811
92,0.04353642543123611
92.1,0.043591713483798304
92.2,0.04364736531760149
92.3,0.04370338811514424
92.4,0.043759789267878414
92.5,0.04381657638471434
92.6,0.043873757299149274
92.7,0.04393134007828131
92.8,0.04398933303186817
92.9,0.0440477447206532
93,0.04410658396645959
93.1,0.04416585986225276
93.2,0.04422558178171163
93.3,0.044285759392175744
93.4,0.04434640266360472
93.5,0.04440752188234764
93.6,0.04446912766360514
93.7,0.04453123096357658
93.8,0.044593843094643
93.9,0.04465697573832952
94,0.044720640962484626
94.1,0.04478485123546059
94.2,0.044849619444030625
94.3,0.04491495891070951
94.4,0.044980883412005394
94.5,0.04504740719808875
94.6,0.04511454501412408
94.7,0.04518231211986615
94.8,0.04525072431525306
94.9,0.045319797961257416
95,0.04538955000739475
95.1,0.04545999801705818
95.2,0.04553116019633938
95.3,0.04560305542284392
95.4,0.04567570327822814
95.5,0.04574912407938511
95.6,0.045823338914544404
95.7,0.045898369679877586
95.8,0.04597423911855927
95.9,0.04605097086182283
96,0.04612858947302124
96.1,0.04620712049306445
96.2,0.04628659049097289
96.3,0.046367027114468565
96.4,0.046448459146430275
96.5,0.04653091656268168
96.6,0.04661443059488194
96.7,0.04669903379711035
96.8,0.04678476011546241
96.9,0.046871644963906334
97,0.046959725304625714
97.1,0.0470490397322954
97.2,0.04713962856557361
97.3,0.04723153394552611
97.4,0.04732479993668527
97.5,0.04741947264017355
97.6,0.04751560031230173
97.7,0.04761323349033488
97.8,0.04771242512992485
97.9,0.04781323075057352
98,0.04791570859215977
98.1,0.04801991978360749
98.2,0.04812592852389355
98.3,0.04823380227636067
98.4,0.04834361197873739
98.5,0.04845543226825822
98.6,0.04856934172679891
98.7,0.04868542314318034
98.8,0.04880376379765657
98.9,0.048924455771274994
99,0.04904759627732945
99.1,0.049173288024766025
99.2,0.04930163961000684
99.3,0.049432765943851265
99.4,0.04956678871685907
99.5,0.0497038369025742
99.6,0.049844047311740955
99.7,0.049987565192616115
99.8,0.050134544890907996
99.9,0.050285150570049814
100,0.050439557001931534
