% Model,75h0d_v117_solved.mph
% Version,COMSOL 5.6.0.280
% Date,"Apr 18 2021, 23:59"
% Table,Table 55 - Global Evaluation 6
% freq (Hz),1-abs(acpr.p_s)^2 (kg^2/(m^2*s^4))
80,0.039268547225980686
80.1,0.0393072557563133
80.2,0.039346112679581415
80.3,0.03938512002512921
80.4,0.039424279869929184
80.5,0.03946359434070937
80.6,0.039503065615213745
80.7,0.03954269592311153
80.8,0.039582487549174386
80.9,0.03962244283289613
81,0.03966256417188292
81.1,0.039702854022960594
81.2,0.039743314903689014
81.3,0.039783949395155296
81.4,0.03982476014261641
81.5,0.03986574985940087
81.6,0.03990692132725491
81.7,0.03994827739975023
81.8,0.03998982100376449
81.9,0.040031555142972464
82,0.0400734828989526
82.1,0.04011560743498901
82.2,0.04015793199802087
82.3,0.04020045992156118
82.4,0.040243194629249135
82.5,0.04028613963679905
82.6,0.04032929855608626
82.7,0.040372675097636083
82.8,0.040416273075448074
82.9,0.04046009640866347
83,0.040504149126313414
83.1,0.04054843537175132
83.2,0.04059295940540572
83.3,0.04063772560990848
83.4,0.04068273849378989
83.5,0.04072800269759642
83.6,0.0407735229956784
83.7,0.040819304305320145
83.8,0.04086535168756864
83.9,0.040911670356466
84,0.04095826568221531
84.1,0.04100514319823915
84.2,0.04105230860733445
84.3,0.041099767787841766
84.4,0.041147526800589154
84.5,0.041195591896652055
84.6,0.04124396952380236
84.7,0.04129266633510367
84.8,0.041341689196338814
84.9,0.04139104519619777
85,0.04144074165354945
85.1,0.041490786127553844
85.2,0.04154118642808634
85.3,0.04159195062517048
85.4,0.0416430870612561
85.5,0.04169460436163796
85.6,0.041746511447195704
85.7,0.0417988175467351
85.8,0.041851532210796724
85.9,0.04190466532520673
86,0.041958227126471674
86.1,0.042012228217724795
86.2,0.042066679584291854
86.3,0.0421215926116744
86.4,0.042176979103772404
86.5,0.0422328513027002
86.6,0.042289221908492325
86.7,0.042346104101582294
86.8,0.042403511564913066
86.9,0.042461458508670814
87,0.042519959695434636
87.1,0.042579030467832596
87.2,0.042638686776947626
87.3,0.0426989452127487
87.4,0.04275982303660719
87.5,0.042821338214530276
87.6,0.04288350945573329
87.7,0.042946356248560455
87.8,0.04300989890421516
87.9,0.04307415859808567
88,0.04313915741820386
88.1,0.04320491841403631
88.2,0.04327146564834939
88.3,0.04333882425592008
88.4,0.043407020501176855
88.5,0.043476081843654465
88.6,0.04354603700738003
88.7,0.043616916052593796
88.8,0.043688750455911814
88.9,0.04376157319333892
89,0.043835418831598846
89.1,0.04391032362437677
89.2,0.04398632561730905
89.3,0.04406346475847581
89.4,0.044141783019872184
89.5,0.044221324526201665
89.6,0.04430213569620055
89.7,0.044384265390444384
89.8,0.044467765077099965
89.9,0.044552689005933864
90,0.04463909439849827
90.1,0.044727041655651355
90.2,0.044816594579557015
90.3,0.04490782061713011
90.4,0.04500079112297344
90.5,0.04509558164652993
90.6,0.04519227224447939
90.7,0.04529094782077251
90.8,0.045391698498599094
90.9,0.04549462002797437
91,0.04559981422979296
91.1,0.04570738948384373
91.2,0.045817461265859255
91.3,0.04593015273477343
91.4,0.04604559538263392
91.5,0.04616392974988117
91.6,0.04628530621450192
91.7,0.046409885867856354
91.8,0.046537841482109134
91.9,0.04666935858701978
92,0.04680463666677
92.1,0.046943890492508494
92.2,0.047087351612753736
92.3,0.04723527001928001
92.4,0.047387916016931354
92.5,0.047545582320950006
92.6,0.04770858642414798
92.7,0.047877273265781534
92.8,0.048052018254896266
92.9,0.0482332306979229
93,0.048421357702873875
93.1,0.04861688862712122
93.2,0.04882036017466319
93.3,0.04903236224009561
93.4,0.04925354464035422
93.5,0.049484624890991764
93.6,0.04972639722230583
93.7,0.04997974306627333
93.8,0.0502456433096085
93.9,0.05052519266289026
94,0.05081961658002316
94.1,0.05113029127936036
94.2,0.05145876753923166
94.3,0.0518067991265221
94.4,0.05217637693623571
94.5,0.052569770226922614
94.6,0.05298957671608808
94.7,0.053438783837741366
94.8,0.0539208441472526
94.9,0.05443976883072635
95,0.05500024454857484
95.1,0.05560778067274034
95.2,0.05626889649096624
95.3,0.05699136153689367
95.4,0.057784507359204616
95.5,0.05865963661569833
95.6,0.059630566527987254
95.7,0.06071436067778581
95.8,0.061932329194779395
95.9,0.06331141832255434
96,0.06488617636642832
96.1,0.06670159195270528
96.2,0.06881728561068899
96.3,0.07131386044843903
96.4,0.07430280788990322
96.5,0.07794248192787538
96.6,0.08246487167496978
96.7,0.08822253835769536
96.8,0.09577540481448417
96.9,0.10606180550208422
97,0.12076275127249798
97.1,0.14315507336458042
97.2,0.1803570037938917
97.3,0.2500926562803514
97.4,0.40288102311779633
97.5,0.7427346782855597
97.6,0.7200102451563343
97.7,0.24306001243894806
97.8,0.08815839329244704
97.9,0.04369620566475769
98,0.028983917039989322
98.1,0.02389452795419021
98.2,0.02240715502722583
98.3,0.022391128712666818
98.4,0.022995319138162076
98.5,0.023850269220197638
98.6,0.024786992134592643
98.7,0.02572636784535155
98.8,0.02663178779742009
98.9,0.027487496616993866
99,0.0282881667768305
99.1,0.0290336817332694
99.2,0.029726452033479046
99.3,0.03037001127640672
99.4,0.030968278520467234
99.5,0.031525175655699594
99.6,0.03204443665672483
99.7,0.03252952124706589
99.8,0.03298358514189395
99.9,0.03340948034672523
100,0.03380977070667222
