loss,mae,val_loss,val_mae
0.33476510643959045,0.6685438752174377,0.0425196997821331,0.2550334632396698
0.03855201229453087,0.21209479868412018,0.027405545115470886,0.1754077672958374
0.028509903699159622,0.1941489577293396,0.02613816224038601,0.175566166639328
0.027341676875948906,0.20012183487415314,0.023091835901141167,0.17891927063465118
0.02887573651969433,0.19376406073570251,0.026815352961421013,0.21546487510204315
