loss,mae,val_loss,val_mae
0.05835101380944252,0.17877425253391266,0.03801024705171585,0.15292143821716309
0.021799830719828606,0.12785574793815613,0.021241776645183563,0.11896395683288574
0.016740823164582253,0.11464820802211761,0.016159169375896454,0.10785895586013794
0.016658779233694077,0.11466287821531296,0.01666867733001709,0.11096633970737457
0.017389705404639244,0.11418790370225906,0.01646960712969303,0.10632812231779099
