% Model,0d75h_473_solved.mph
% Version,COMSOL 5.6.0.280
% Date,"Apr 27 2021, 12:24"
% Table,Table 52 - Global Evaluation 4
% freq (Hz),1-abs(acpr.p_s)^2 (kg^2/(m^2*s^4))
80,0.09665052870630607
80.1,0.09669575247444362
80.2,0.09674158844869322
80.3,0.09678804618270766
80.4,0.09683513542488634
80.5,0.09688286611986446
80.6,0.09693124841942796
80.7,0.09698029267526474
80.8,0.09703000946207362
80.9,0.09708040956635018
81,0.09713150400397415
81.1,0.09718330401884431
81.2,0.09723582109018931
81.3,0.0972890669465315
81.4,0.09734305355774488
81.5,0.09739779315585081
81.6,0.09745329823245126
81.7,0.09750958155048096
81.8,0.0975666561506185
81.9,0.09762453535752094
82,0.09768323278890703
82.1,0.09774276236481522
82.2,0.09780313831108281
82.3,0.09786437517469011
82.4,0.09792648782840002
82.5,0.09798949147968868
82.6,0.09805340168348715
82.7,0.09811823434884695
82.8,0.09818400574981455
82.9,0.0982507325372511
83,0.09831843174943963
83.1,0.09838712082152777
83.2,0.09845681760002761
83.3,0.09852754035195904
83.4,0.09859930778062699
83.5,0.09867213903514321
83.6,0.09874605372635313
83.7,0.09882107193919744
83.8,0.09889721425052375
83.9,0.09897450173678937
84,0.09905295599812376
84.1,0.0991325991699271
84.2,0.0992134539370612
84.3,0.0992955435569187
84.4,0.09937889187491604
84.5,0.09946352334042598
84.6,0.09954946302869713
84.7,0.09963673666458786
84.8,0.09972537063381562
84.9,0.0998153920154273
85,0.09990682859495216
85.1,0.09999970889624188
85.2,0.10009406219602382
85.3,0.10018991855869641
85.4,0.10028730885968792
85.5,0.10038626480964603
85.6,0.10048681898426709
85.7,0.10058900485632233
85.8,0.10069285682444604
85.9,0.10079841024538709
86,0.10090570146814157
86.1,0.10101476786885778
86.2,0.10112564788610919
86.3,0.10123838105917503
86.4,0.10135300806890138
86.5,0.10146957077700805
86.6,0.10158811227374205
86.7,0.10170867691107062
86.8,0.10183131036514743
86.9,0.10195605967501466
87,0.10208297329605262
87.1,0.10221210115327008
87.2,0.10234349470048838
87.3,0.10247720697392305
87.4,0.10261329265492948
87.5,0.10275180813595998
87.6,0.1028928115874738
87.7,0.10303636302196267
87.8,0.10318252437739121
87.9,0.10333135958533125
88,0.10348293465827287
88.1,0.10363731776729107
88.2,0.10379457933849766
88.3,0.10395479213900086
88.4,0.10411803138173631
88.5,0.10428437482101184
88.6,0.1044539028654941
88.7,0.10462669868929812
88.8,0.10480284835126699
88.9,0.10498244092034249
89,0.10516556860909333
89.1,0.10535232691036882
89.2,0.10554281474342955
89.3,0.10573713461170176
89.4,0.1059353927587714
89.5,0.10613769934600875
89.6,0.10634416862869107
89.7,0.10655491914956582
89.8,0.10677007393607232
89.9,0.10698976072074676
90,0.10721411215751817
90.1,0.10744326606336142
90.2,0.10767736567150464
90.3,0.10791655989326886
90.4,0.10816100360601791
90.5,0.10841085794542758
90.6,0.10866629062778263
90.7,0.10892747628299233
90.8,0.10919459681122869
90.9,0.1094678417673576
91,0.10974740875501021
91.1,0.11003350386007152
91.2,0.11032634210579563
91.3,0.11062614793978773
91.4,0.11093315574098318
91.5,0.11124761038646411
91.6,0.11156976782184734
91.7,0.11189989570091509
91.8,0.11223827404775896
91.9,0.11258519597587066
92,0.1129409684539056
92.1,0.11330591311919222
92.2,0.11368036715829712
92.3,0.11406468425701762
92.4,0.11445923558746844
92.5,0.114864410911099
92.6,0.11528061973276932
92.7,0.11570829254772723
92.8,0.11614788220109352
92.9,0.11659986531890354
93,0.11706474388757249
93.1,0.11754304692845306
93.2,0.11803533232236893
93.3,0.11854218877674516
93.4,0.11906423795629562
93.5,0.1196021367834483
93.6,0.12015657993824928
93.7,0.12072830257319332
93.8,0.12131808325661658
93.9,0.12192674717054179
94,0.12255516960047845
94.1,0.12320427973269056
94.2,0.12387506479980305
94.3,0.12456857459808895
94.4,0.12528592644840023
94.5,0.12602831060791897
94.6,0.12679699620842422
94.7,0.12759333777933143
94.8,0.1284187824089548
94.9,0.1292748776370452
95,0.13016328013183706
95.1,0.13108576530397906
95.2,0.13204423787366248
95.3,0.13304074363240506
95.4,0.13407748243085707
95.5,0.1351568226214517
95.6,0.13628131712104874
95.7,0.1374537212848556
95.8,0.1386770128763114
95.9,0.13995441435400913
96,0.14128941784875854
96.1,0.14268581318339577
96.2,0.14414771932696138
96.3,0.14567961984903507
96.4,0.1472864028794742
96.5,0.1489734062994128
96.6,0.15074646890706997
96.7,0.15261198848954677
96.8,0.1545769878636684
96.9,0.15664919015031784
97,0.15883710473021756
97.1,0.16115012563378023
97.2,0.16359864440278396
97.3,0.16619417983050183
97.4,0.16894952741655794
97.5,0.1718789318972959
97.6,0.17499828683221966
97.7,0.1783253659414339
97.8,0.18188009164017105
97.9,0.1856848474071899
98,0.18976484142152353
98.1,0.1941485303925231
98.2,0.19886811368258062
98.3,0.20396010917875698
98.4,0.2094660234648344
98.5,0.2154331297570237
98.6,0.22191536646048252
98.7,0.22897436741739466
98.8,0.2366806292061378
98.9,0.2451148093357491
99,0.2543691279054937
99.1,0.2645488063487522
99.2,0.27577341024017904
99.3,0.2881778490989206
99.4,0.30191259704579165
99.5,0.31714238683815277
99.6,0.3340421283155673
99.7,0.3527880123878993
99.8,0.3735405632533782
99.9,0.396414678790526
100,0.42142948182130613
