% Model,30d75h-32_solved.mph
% Version,COMSOL 5.6.0.280
% Date,"Apr 20 2021, 19:28"
% Table,Table 55 - Global Evaluation 6
% freq (Hz),1-abs(acpr.p_s)^2 (kg^2/(m^2*s^4))
80,0.12890805396151228
80.1,0.1292302110243931
80.2,0.12955894635892073
80.3,0.12989449309506584
80.4,0.13023709552069088
80.5,0.13058700976501422
80.6,0.130944504514755
80.7,0.13130986178933432
80.8,0.13168337777452807
80.9,0.13206536372025413
81,0.1324561469077562
81.1,0.1328560716834718
81.2,0.13326550058665063
81.3,0.13368481555379017
81.4,0.13411441923051237
81.5,0.13455473638963977
81.6,0.13500621545535926
81.7,0.13546933016877521
81.8,0.13594458138750629
81.9,0.13643249904375154
82,0.13693364426793103
82.1,0.1374486117082994
82.2,0.13797803205366765
82.3,0.13852257478639296
82.4,0.13908295119467
82.5,0.13965991765733135
82.6,0.14025427925940265
82.7,0.14086689373749553
82.8,0.14149867583218073
82.9,0.1421506020577528
83,0.14282371597493596
83.1,0.14351913398900137
83.2,0.1442380517743419
83.3,0.14498175137239358
83.4,0.14575160906606846
83.5,0.14654910412472488
83.6,0.14737582852522083
83.7,0.14823349780140702
83.8,0.14912396314461895
83.9,0.15004922494774012
84,0.15101144799176022
84.1,0.1520129785078838
84.2,0.15305636337086675
84.3,0.15414437178563772
84.4,0.1552800198071587
84.5,0.15646659810764976
84.6,0.15770770359537445
84.7,0.15900727541020043
84.8,0.16036963604954427
84.9,0.16179953854084955
85,0.16330222059714333
85.1,0.1648834670881158
85.2,0.16654968228240882
85.3,0.1683079736402056
85.4,0.17016624939847516
85.5,0.17213333259731428
85.6,0.1742190947833742
85.7,0.176434613484106
85.8,0.17879235833676768
85.9,0.18130641212464255
86,0.18399273434954783
86.1,0.18686947707881654
86.2,0.18995736516428963
86.3,0.19328015645529054
86.4,0.19686520155693688
86.5,0.20074412871776628
86.6,0.20495368633126082
86.7,0.20953678582437335
86.8,0.2145438003097992
86.9,0.22003419219188897
87,0.22607856607833884
87.1,0.23276127528440524
87.2,0.24018375224677016
87.3,0.24846879050360993
87.4,0.25776608071480334
87.5,0.26825940109172663
87.6,0.2801759816441365
87.7,0.29379869460431485
87.8,0.3094818303770991
87.9,0.32767119117651927
88,0.3489287909627534
88.1,0.373960892569909
88.2,0.4036437571927071
88.3,0.43903037734717765
88.4,0.4812946613197023
88.5,0.5315083585181756
88.6,0.590019112150811
88.7,0.6549892119754026
88.8,0.7195425765901771
88.9,0.767905004653726
89,0.7749637185372779
89.1,0.7186794216272722
89.2,0.6032816614899944
89.3,0.46291372101312406
89.4,0.33411263693804294
89.5,0.23417887124796877
89.6,0.1635732366009177
89.7,0.11605839367497717
89.8,0.08487359115006793
89.9,0.06472379606227183
90,0.051910122031481966
90.1,0.043961242515412516
90.2,0.039249446884486165
90.3,0.036702770280718784
90.4,0.035610605474420666
90.5,0.03549745910130358
90.6,0.03604192723558765
90.7,0.0370246407615586
90.8,0.038294576112648956
90.9,0.03974702362672014
91,0.041309009498096745
91.1,0.042929532360117935
91.2,0.044572946159158265
91.3,0.04621442413294437
91.4,0.047836815953169645
91.5,0.04942844849008551
91.6,0.050981572873187324
91.7,0.05249125894077611
91.8,0.05395460240417445
91.9,0.055370152667690284
92,0.056737497639501866
92.1,0.05805696114231395
92.2,0.059329381628377684
92.3,0.06055595000274844
92.4,0.06173809066715557
92.5,0.0628773743317584
92.6,0.06397545422843372
92.7,0.06503401971473553
92.8,0.06605476274429015
92.9,0.06703935394962068
93,0.06798942585791908
93.1,0.06890656144170876
93.2,0.06979228662064285
93.3,0.07064806570466599
93.4,0.07147529901293197
93.5,0.07227532207254872
93.6,0.07304940597271806
93.7,0.07379875855405835
93.8,0.0745245261600728
93.9,0.07522779578515577
94,0.07590959746871075
94.1,0.07657090684214092
94.2,0.07721264772329298
94.3,0.07783569474696
94.4,0.07844087593842755
94.5,0.07902897524497919
94.6,0.07960073497204154
94.7,0.08015685813226427
94.8,0.0806980106883541
94.9,0.08122482368699636
95,0.08173789528112195
95.1,0.08223779264931737
95.2,0.0827250538003224
95.3,0.08320018927531472
95.4,0.08366368375583634
95.5,0.08411599756151353
95.6,0.08455756807586748
95.7,0.08498881106354672
95.8,0.08541012192231331
95.9,0.08582187684868639
96,0.08622443393436192
96.1,0.08661813419488351
96.2,0.08700330252497789
96.3,0.08738024861055745
96.4,0.08774926776756607
96.5,0.08811064174077608
96.6,0.08846463944226991
96.7,0.08881151765378552
96.8,0.08915152168183398
96.9,0.08948488597067848
97,0.08981183468138669
97.1,0.09013258223246902
97.2,0.09044733381332577
97.3,0.0907562858604837
97.4,0.09105962650591422
97.5,0.09135753600878414
97.6,0.09165018714561947
97.7,0.09193774559349938
97.8,0.0922203702773539
97.9,0.09249821370889029
98,0.09277142229688548
98.1,0.09304013664762123
98.2,0.09330449184103158
98.3,0.09356461769773951
98.4,0.09382063902501242
98.5,0.09407267585711666
98.6,0.09432084367443719
98.7,0.09456525361382831
98.8,0.09480601267174181
98.9,0.09504322388881623
99,0.09527698652957908
99.1,0.0955073962519028
99.2,0.09573454526901751
99.3,0.09595852249662874
99.4,0.09617941370162061
99.5,0.09639730163704802
99.6,0.0966122661701514
99.7,0.09682438441014855
99.8,0.09703373081857265
99.9,0.09724037732677454
100,0.09744439343736881
