% Model,1036_solved.mph
% Version,COMSOL 5.6.0.401
% Date,"May 21 2021, 16:30"
% Table,Table 52 - Global Evaluation 4
% freq (Hz),1-abs(acpr.p_s)^2 (kg^2/(m^2*s^4))
80,0.11891258310492715
80.1,0.11901884489431208
80.2,0.11912562159237211
80.3,0.11923291864114938
80.4,0.11934074156000153
80.5,0.11944909596063125
80.6,0.119557987537366
80.7,0.11966742207625075
80.8,0.11977740545355373
80.9,0.11988794363746821
81,0.11999904269080797
81.1,0.12011070877370923
81.2,0.12022294814492653
81.3,0.12033576716049418
81.4,0.12044917228123066
81.5,0.12056317006863089
81.6,0.12067776719661943
81.7,0.12079297044267104
81.8,0.12090878669532723
81.9,0.121025222957964
82,0.12114228634675817
82.1,0.12125998409632069
82.2,0.12137832356250094
82.3,0.12149731222224494
82.4,0.12161695767599397
82.5,0.12173726765687481
82.6,0.12185825001984725
82.7,0.1219799127606935
82.8,0.12210226400646078
82.9,0.12222531202412186
83,0.12234906522297366
83.1,0.12247353215569973
83.2,0.12259872152079417
83.3,0.12272464217258848
83.4,0.12285130311465835
83.5,0.122978713509461
83.6,0.1231068826836712
83.7,0.12323582012057349
83.8,0.12336553547996892
83.9,0.1234960385873957
84,0.12362733944520368
84.1,0.12375944823833955
84.2,0.12389237533081285
84.3,0.12402613127587084
84.4,0.12416072681889115
84.5,0.124296172899881
84.6,0.12443248066173927
84.7,0.12456966144982526
84.8,0.12470772682073669
84.9,0.12484668854484034
85,0.1249865586135354
85.1,0.12512734924323438
85.2,0.12526907287745814
85.3,0.12541174219617587
85.4,0.1255553701223674
85.5,0.12569996982239542
85.6,0.1258455547201961
85.7,0.1259921384908525
85.8,0.12613973508050216
85.9,0.12628835870351215
86,0.12643802385210148
86.1,0.126588745305121
86.2,0.12674053812912897
86.3,0.12689341769119725
86.4,0.12704739966642337
86.5,0.1272025000400481
86.6,0.1273587351208643
86.7,0.12751612154561467
86.8,0.1276746762902479
86.9,0.12783441667807036
87,0.12799536038348489
87.1,0.12815752544954442
87.2,0.12832093029089908
87.3,0.12848559370480872
87.4,0.12865153488327363
87.5,0.12881877342182205
87.6,0.1289873293293263
87.7,0.12915722303935057
87.8,0.1293284754222
87.9,0.12950110779560836
88,0.1296751419421957
88.1,0.12985060010812877
88.2,0.13002750502964278
88.3,0.1302058799430723
88.4,0.13038574859367147
88.5,0.1305671352522688
88.6,0.13075006473367567
88.7,0.13093456240596135
88.8,0.13112065420873606
88.9,0.13130836667000395
89,0.13149772691946865
89.1,0.13168876270972932
89.2,0.13188150243146576
89.3,0.13207597513259403
89.4,0.132272210538712
89.5,0.1324702390680926
89.6,0.13267009185902454
89.7,0.13287180078454586
89.8,0.1330753984760671
89.9,0.13328091834922534
90,0.13348839462385595
90.1,0.13369786234753894
90.2,0.1339093574254629
90.3,0.13412291663894685
90.4,0.13433857768221705
90.5,0.13455637917895566
90.6,0.13477636072167645
90.7,0.1349985628950171
90.8,0.13522302731140196
90.9,0.13544979663910986
91,0.13567891463925544
91.1,0.13591042620009947
91.2,0.13614437737163418
91.3,0.13638081540530422
91.4,0.13661978879261116
91.5,0.1368613473032894
91.6,0.13710554203244485
91.7,0.13735242543780404
91.8,0.13760205139510523
91.9,0.13785447523340336
92,0.13810975379539617
92.1,0.138367945481799
92.2,0.13862911030851077
92.3,0.13889330996037114
92.4,0.139160607851291
92.5,0.1394310691834653
92.6,0.13970476100825754
92.7,0.1399817522968145
92.8,0.14026211400653946
92.9,0.14054591914718648
93,0.14083324286542356
93.1,0.1411241625143594
93.2,0.14141875773708218
93.3,0.14171711055629638
93.4,0.14201930545292898
93.5,0.14232542946634813
93.6,0.14263557229219648
93.7,0.14294982637463483
93.8,0.14326828702306033
93.9,0.14359105251320048
94,0.14391822420684425
94.1,0.1442499066755602
94.2,0.14458620782377726
94.3,0.14492723902115404
94.4,0.14527311524394862
94.5,0.14562395522273303
94.6,0.14597988158962927
94.7,0.14634102104256758
94.8,0.14670750451304426
94.9,0.1470794673451321
95,0.1474570494760293
95.1,0.14784039563557108
95.2,0.14822965554758058
95.3,0.14862498415016892
95.4,0.1490265418171847
95.5,0.14943449459799335
95.6,0.149849014471482
95.7,0.15027027960785935
95.8,0.1506984746452908
95.9,0.15113379098516658
96,0.15157642710582292
96.1,0.15202658887997833
96.2,0.15248448992736682
96.3,0.1529503519735062
96.4,0.15342440523434286
96.5,0.15390688882492817
96.6,0.15439805118996774
96.7,0.15489815054828526
96.8,0.15540745538812967
96.9,0.15592624496485624
97,0.1564548098419898
97.1,0.1569934524701112
97.2,0.15754248778317756
97.3,0.158102243851592
97.4,0.15867306255523939
97.5,0.1592553003197814
97.6,0.1598493288807842
97.7,0.1604555361066779
97.8,0.1610743268722159
97.9,0.16170612398592685
98,0.1623513691880961
98.1,0.16301052419633721
98.2,0.16368407184300035
98.3,0.1643725172720335
98.4,0.16507638922366463
98.5,0.1657962414171827
98.6,0.16653265400326867
98.7,0.16728623515472102
98.8,0.16805762274386846
98.9,0.1688474861496376
99,0.16965652819042298
99.1,0.17048548721356
99.2,0.1713351393252063
99.3,0.172206300794087
99.4,0.17309983063292197
99.5,0.17401663339597223
99.6,0.17495766216373657
99.7,0.17592392179678606
99.8,0.17691647241624842
99.9,0.17793643319400124
100,0.17898498643594132
